id	type	name_cs	name_en	name_short	to	from	
MiroslavKalousek.1960	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2017-10-31T00:00:00	2021-01-19T14:00:00
MiroslavKalousek.1960	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2017-10-31T00:00:00	2021-01-19T14:00:00
MiroslavKalousek.1960	politicalParty	TOP 09	TOP 09	TOP09	2017-10-21	
MiroslavKalousek.1960	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-11-28T00:00:00	2015-12-08T00:00:00
MiroslavKalousek.1960	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
MiroslavKalousek.1960	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
MiroslavKalousek.1960	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
MiroslavKalousek.1960	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
MiroslavKalousek.1960	politicalGroup	Nezařazení	Unaffiliated Deputies	Nezařaz	2009-10-09T00:00:00	2010-06-03T14:00:00
MiroslavKalousek.1960	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2006-08-15T00:00:00	2006-09-10T00:00:00
MiroslavKalousek.1960	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2006-06-16T00:00:00	2009-10-09T00:00:00
MiroslavKalousek.1960	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2006-06-03	2010-06-03
MiroslavKalousek.1960	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political group Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2002-06-19T00:00:00	2006-06-15T13:00:00
MiroslavKalousek.1960	politicalParty	Koalice	Coalition	K	2002-06-15	2006-06-15
MiroslavKalousek.1960	politicalGroup	Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové	Political group Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	1998-06-25T00:00:00	2002-06-20T00:00:00
MiroslavKalousek.1960	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	1998-06-20	2002-06-20
MiroslavOpalka.1952	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
MiroslavOpalka.1952	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
MiroslavOpalka.1952	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
MiroslavOpalka.1952	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
MiroslavOpalka.1952	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
MiroslavOpalka.1952	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
MiroslavOpalka.1952	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
MiroslavOpalka.1952	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
MiroslavSamas.1966	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2021-01-26T14:00:00	
MiroslavSamas.1966	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	2020-10-10T14:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2006-06-08T00:00:00	2010-06-03T14:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2006-06-03	2010-06-03
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2002-06-25T00:00:00	2002-08-06T00:00:00
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2002-06-25T00:00:00	2006-06-15T13:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2002-06-15	2006-06-15
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	1998-06-30T00:00:00	2002-06-20T00:00:00
MiroslavaNemcova.1952	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	1998-06-30T00:00:00	2002-06-20T00:00:00
MiroslavaNemcova.1952	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	1998-06-20	2002-06-20
MiroslavaStrnadlova.1954	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
MiroslavaStrnadlova.1954	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
MiroslavaStrnadlova.1954	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-10-23T14:00:00	2013-08-28T00:00:00
MiroslavaStrnadlova.1954	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
MonikaCervickova.1967	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2018-06-19T12:00:00	
MonikaCervickova.1967	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
MonikaJarosova.1970	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
MonikaJarosova.1970	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
MonikaOborna.1989	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
MonikaOborna.1989	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
NinaNovakova.1954	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
NinaNovakova.1954	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
OlgaHavlova.1953	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2017-10-26T23:00:00
OlgaHavlova.1953	politicalParty	Úsvit přímé demokracie Tomia Okamury	Rise of Direct Democracy of Tomio Okamura	Usvit	2013-10-26	2017-10-26
OlgaRichterova.1985	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
OlgaRichterova.1985	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
OndrejBabka.1994	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2019-07-02T00:00:00	
OndrejBabka.1994	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
OndrejBenesik.1976	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
OndrejBenesik.1976	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
OndrejBenesik.1976	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
OndrejBenesik.1976	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2017-10-26T23:00:00
OndrejBenesik.1976	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
OndrejPolansky.1984	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
OndrejPolansky.1984	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
OndrejProfant.1988	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
OndrejProfant.1988	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
OndrejVesely.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2019-01-08T00:00:00	
OndrejVesely.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
OndrejVesely.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
PatrikNacher.1974	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
PatrikNacher.1974	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
PavelAntonin.1962	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
PavelAntonin.1962	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
PavelAntonin.1962	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
PavelAntonin.1962	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
PavelBelobradek.1976	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
PavelBelobradek.1976	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
PavelBelobradek.1976	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2013-12-03T00:00:00
PavelBelobradek.1976	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2017-10-26T23:00:00
PavelBelobradek.1976	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
PavelBlazek.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
PavelBlazek.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
PavelBlazek.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
PavelBlazek.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
PavelCihak.1960	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
PavelCihak.1960	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
PavelHavir.1955	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
PavelHavir.1955	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
PavelHolik.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
PavelHolik.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
PavelHolik.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
PavelHolik.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
PavelJelinek.1962	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
PavelJelinek.1962	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
PavelJuricek.1956	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
PavelJuricek.1956	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-27T00:00:00	
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-09-13T00:00:00	2006-06-15T13:00:00
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	1998-06-23T00:00:00	2002-06-20T00:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	1998-06-20	2002-06-20
PavelKovacik.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Politcal group Communist Party of Bohemia and Moravia	KSČM	1996-06-03T00:00:00	1998-06-19T00:00:00
PavelKovacik.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	1996-06-01	1998-06-19
PavelPloc.1964	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
