election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,ZbynekStanjura.1964,regular,1.7260277777777777,2.0268916666666668,2.323455555555556,2.373697222222222,0.021165996318448364,0.1276391485861576,0.14843609741791275,0.12258832048828427,135.74463653161794
ps2013,KarelFiedler.1961,regular,0.2775416666666667,0.321675,0.3471222222222223,0.3526138888888889,0.015574164375576054,0.07330911302455106,0.13719851817310433,0.06976744186046512,119.91397578402564
ps2013,PetrFiala.1964,regular,0.5113111111111112,0.5780027777777778,0.6102638888888888,0.6197694444444444,0.015337244584679787,0.05286419809281049,0.11538295183125802,0.06417686198755097,125.28852575106335
ps2013,JanHamacek.1978,chair,1.1657388888888889,1.518247222222222,1.870875,2.1713333333333336,0.13837503837887627,0.18848281033087608,0.23218111528462096,0.0989663872385448,94.31225053730427
ps2013,KaterinaValachova.1976,regular,0.5395805555555556,0.6500888888888888,0.6917861111111111,0.7066138888888889,0.020984271624059973,0.06027473167284365,0.16998957407534013,0.13306451612903225,134.53834995538188
ps2013,JanZahradnik.1949,regular,0.49798888888888887,0.7494555555555557,0.8112111111111112,0.852425,0.04834899127652156,0.07612760070676218,0.33553246060102887,0.10676084762865792,96.8804684674116
ps2013,RichardBrabec.1966,regular,0.7768250000000001,0.99,1.059511111111111,1.0869638888888888,0.0252563843733948,0.0656067788078359,0.21532828282828284,0.07295694766692447,118.95519374813126
ps2013,PetrBendl.1966,regular,1.2810416666666666,1.8551499999999999,1.971572222222222,2.0493277777777776,0.0379419809747912,0.059050447612311666,0.30946733866982906,0.08207080936563234,100.38251025403994
ps2013,VojtechFilip.1955,chair,1.7377250000000002,2.3618388888888893,3.190827777777778,3.346233333333333,0.04644193637290353,0.25980370819832543,0.2642491373247305,0.12921113827440225,83.53173219639993
ps2013,RomanVana.1966,regular,0.005441666666666667,0.005619444444444444,0.006086111111111112,0.006086111111111112,0.0,0.07667731629392971,0.03163618388531883,0.05263157894736842,156.09310816978547
ps2013,OndrejBenesik.1976,regular,0.03796388888888889,0.04022222222222223,0.04574444444444445,0.04650833333333334,0.016424774532640508,0.12071897012387661,0.056146408839779005,0.0621301775147929,121.12524637161798
ps2013,JanaHnykova.1963,regular,0.40855277777777776,0.44253055555555554,0.48277777777777775,0.49316666666666664,0.021065675340768277,0.08336593785960875,0.0767806366164295,0.05460030165912519,112.03109158499493
ps2013,MartaSemelova.1960,regular,0.3130722222222222,0.39222777777777773,0.42057500000000003,0.4274777777777778,0.016147687988979285,0.06740111091296967,0.2018101726604439,0.05666041275797373,103.90403659709406
ps2013,StanislavMackovik.1967,regular,0.02988888888888889,0.034925,0.03718055555555556,0.03749444444444445,0.008371610608979108,0.060664923421740756,0.14419788435536468,0.07666666666666666,133.35308934656987
ps2013,JiriValenta.1965,regular,0.045908333333333336,0.04818055555555555,0.05295555555555555,0.054038888888888886,0.02004729104554333,0.09016995383969786,0.047160565004324015,0.06639004149377593,148.6583735992598
ps2013,DanTok.1959,regular,0.40176666666666666,0.48292777777777773,0.5180055555555555,0.5287611111111111,0.020341048782794163,0.06771699145225812,0.16806055655895177,0.06048028461310406,106.31770280635028
ps2013,MarketaPekarovaAdamova.1984,regular,0.08728333333333334,0.09353055555555555,0.10200833333333334,0.10382222222222222,0.017471104452054794,0.08310867848487324,0.06679338302990705,0.0691609977324263,141.58818493150685
